P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Temperatura do disco [°C],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Temperatura do disco 2 [°C],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],Total upload [MB],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Package C8 Ocupação [%],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
41,0.1,41.0,5040,21:39:44.915,5.3,0.0,0.0,5.525,1097.3,7.4,0.6,42,0.007,6.3,57,0.0,0.0,6.1,1371.6,140.5,40.0,13.5,0.0,49.7,43,58,43,24.5,44,0.0,36,6.581,351.3,0,8.4,12001,0.0,41,1.9,65.8,0.1,83.8,0.0,1496.3,0.0,59,0.681,0.0,17.1,10.2,57,0.0,0.0,0.0,114.4,0.1,0.3,30.1,24.5,2855,0.1,43,8.3,8694,42.0,4.2,44,11.0,8.2,46.2,0.1,0.0,16.0,59,0.0,0.8,13.7,16.0,13.4,0.0,0.0,188.0,0,0.0,2.4,41,0.0,2.579,3.512,147.7,1097.3,0.1,43,1.9,89.4,537,2.161,0.0,0.0,58,57,99.9,11.0,0.4,98.0,0.1,0.0,0.722,745.7,39,5.5,0.0,0.0,21.0,1396.6,13.0,62.8,13.5,10.1,43,44,1.3,0.0,15.3,0.175,0.0,43,0.0,7.6,6.7,36.0,8.9,0.0,59,3.125,11.5,14.0,13.3,57,0.0,0.9,36,0.2,44,0.8,1596.1,19.7,66.9,0.0,0.687,8.8,7.269,8.0,1,0.0,0.4,13.8,1.2,222.2,21.6.2026,0.691,42,5,0.0,0.0,591,0.0,63.8,0.0,0.1,20.1,15.0,0.0,0.0,8.2,8.9,0.69,798.0,44,24.7,0.0,77.8,300.0,0.0,0,0.628,1097.3,0.0,0.0,0.1,1596.1,0.0,0,0.0,0.672,1.6,0.681,0.691,0,16.0,11.0,1.5,6.7,4.9,0.692,165.8,1596.1,0.0,10.8
41,0.1,41.0,5040,21:39:45.939,0.0,0.0,0.0,5.525,1097.3,4.5,0.4,41,0.008,2.0,57,0.2,0.0,0.0,2107.3,0.5,40.0,6.3,0.0,39.9,43,58,43,18.0,44,0.0,36,4.943,94.0,0,0.0,12001,0.0,43,0.0,62.8,0.6,99.9,0.0,1396.6,0.0,57,1.052,5.2,40.3,3.2,57,4.6,0.0,0.125,36.0,0.0,0.5,9.0,21.3,2855,0.0,43,2.5,8694,42.0,4.2,44,11.0,12.8,48.9,0.0,0.0,45.0,59,0.0,4.7,21.8,45.0,1.6,0.0,0.3,295.3,0,0.0,0.0,41,0.6,3.035,1.408,57.3,1097.3,1.1,43,0.0,96.3,537,1.795,0.0,0.0,59,57,98.9,11.0,0.5,99.9,0.0,0.0,0.758,207.0,40,0.0,0.0,0.0,5.1,1396.6,21.3,30.8,10.5,4.0,43,43,2.0,0.4,4.0,0.138,0.0,43,0.0,11.1,2.6,36.0,4.8,0.0,59,1.25,8.3,14.0,0.0,57,0.0,1.4,36,0.3,44,11.6,4489.0,38.1,80.7,0.0,0.687,0.0,4.91,8.0,1,0.9,0.5,21.1,0.4,35.7,21.6.2026,0.686,42,5,0.0,0.0,591,0.0,63.8,0.0,0.0,3.3,14.0,0.0,0.0,2.1,4.8,0.824,798.0,44,17.2,0.068,96.5,99.8,0.0,0,0.651,1097.3,0.0,0.0,0.0,1795.6,0.0,0,0.0,0.963,0.6,1.057,0.693,0,18.0,11.0,0.6,2.6,5.4,0.693,65.1,4489.0,0.0,8.4
43,0.1,41.0,5039,21:39:46.929,2.3,0.0,0.0,5.525,1097.3,3.1,0.7,42,0.002,3.1,57,0.1,0.0,0.1,2793.2,1.0,40.0,1.0,0.0,71.8,44,57,43,6.0,45,0.0,37,3.484,11.8,0,3.7,12002,45.1,45,0.0,80.8,0.1,99.7,0.0,4489.0,0.0,55,1.03,0.0,23.8,5.4,56,0.1,0.0,0.051,60.6,0.0,0.1,5.2,45.1,2856,0.1,44,2.3,8693,42.0,4.2,44,11.0,7.4,48.2,0.1,0.0,45.0,57,0.0,23.8,14.5,45.0,5.3,0.0,0.8,194.9,0,0.0,0.0,42,0.8,2.446,0.693,40.3,1097.3,0.1,43,0.0,94.2,537,1.471,0.0,0.0,58,56,99.8,11.0,0.6,99.8,0.1,0.0,0.94,113.8,41,0.1,0.0,0.0,7.7,4489.0,12.8,56.6,3.4,4.0,45,43,0.4,2.2,0.6,0.086,0.0,44,0.0,5.7,1.9,36.0,7.8,0.0,58,6.875,11.3,45.0,2.2,56,0.0,0.3,37,0.1,44,0.8,4489.0,18.5,94.9,0.0,0.687,0.0,3.537,39.0,1,0.8,0.5,28.0,0.7,90.5,21.6.2026,0.674,43,5,0.0,0.0,591,0.1,63.8,0.0,0.0,7.9,45.0,0.0,0.0,7.3,7.8,0.933,3890.5,44,7.0,0.116,91.9,300.0,0.0,0,0.978,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.055,1.1,1.02,0.94,0,11.0,11.0,0.8,1.9,6.5,1.119,42.2,4489.0,5.1,1.6
40,0.1,41.0,5039,21:39:47.948,0.0,0.0,0.0,5.525,1097.3,3.2,0.6,40,0.006,3.8,57,0.0,0.0,0.0,1421.5,0.7,40.0,3.0,0.0,72.2,43,58,43,10.2,44,0.0,36,4.301,49.9,0,0.0,12002,0.0,42,0.0,73.7,0.1,99.8,0.0,1596.1,0.0,58,0.688,0.0,44.4,5.6,57,0.0,0.0,0.0,60.6,0.1,0.4,5.5,17.0,2856,0.1,43,7.2,8692,42.0,4.2,44,11.0,9.6,49.0,0.0,0.0,17.0,60,0.0,1.1,17.2,16.0,0.9,0.0,0.2,207.9,0,0.0,0.0,41,0.2,2.791,1.008,39.9,1097.3,0.2,43,0.0,94.1,537,1.611,0.0,0.0,60,57,99.7,11.0,0.6,99.9,0.1,0.0,0.737,130.7,40,0.1,0.0,0.0,1.6,1496.3,17.0,31.7,4.8,6.4,43,43,1.7,0.3,2.2,0.13,0.0,43,0.0,7.9,1.9,36.0,3.1,0.0,59,3.125,10.9,15.0,0.0,57,0.0,1.1,36,0.3,43,1.8,1695.9,13.7,91.1,0.0,0.691,0.0,4.296,9.0,1,0.0,0.5,14.2,0.6,18.5,21.6.2026,0.686,42,5,0.0,0.0,591,0.1,63.8,0.0,0.0,1.7,16.0,0.0,0.0,1.9,3.1,0.696,897.8,44,10.2,0.002,98.2,300.0,0.0,0,0.651,1097.3,0.0,0.0,0.0,1695.9,0.0,0,0.0,0.693,0.8,0.688,0.692,0,17.0,11.0,0.7,1.9,5.9,0.692,41.7,1596.1,0.0,1.6
40,0.0,41.0,5039,21:39:48.939,0.0,0.0,0.0,5.525,1097.3,2.5,0.9,41,0.006,1.6,58,0.0,0.0,0.1,1882.9,2.0,40.0,0.1,0.0,89.1,42,58,42,4.6,44,0.0,37,4.301,2.3,0,0.0,12002,0.0,42,0.0,85.7,0.1,99.8,0.0,399.0,0.0,58,1.022,0.2,24.1,2.3,58,0.2,0.0,0.0,28.3,0.0,0.2,2.6,16.7,2856,0.1,42,10.4,8692,42.0,4.2,44,11.0,9.4,48.7,0.0,0.0,14.0,60,0.0,0.9,16.4,44.0,4.7,0.0,0.0,233.2,0,0.0,0.0,41,0.0,2.791,1.008,35.1,1097.3,0.1,44,0.0,97.4,537,1.611,0.0,0.0,59,58,99.9,11.0,0.6,99.9,0.0,0.0,0.676,62.7,39,0.1,0.0,0.0,7.2,4489.0,16.7,54.2,0.0,2.0,42,43,0.9,0.0,0.1,0.13,0.0,42,0.0,3.7,1.6,36.0,2.5,0.0,59,10.0,14.7,45.0,0.0,58,0.0,0.6,37,0.2,44,1.3,1396.6,5.8,99.8,0.0,0.676,0.0,3.168,39.0,1,0.0,0.6,18.9,0.4,82.8,21.6.2026,1.025,42,5,0.0,0.0,591,0.1,63.8,0.0,0.0,7.3,4.0,0.0,0.0,20.7,2.5,0.933,3890.5,44,3.6,0.0,92.6,99.8,0.0,0,0.978,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.027,0.5,0.985,1.025,0,11.0,11.0,0.4,1.6,6.3,1.033,39.2,4389.3,0.0,0.0
74,2.8,41.0,6026,21:39:49.943,9.1,0.0,0.0,5.525,1097.3,12.6,104.0,61,0.005,8.3,50,0.2,0.0,14.2,2705.9,362.6,40.0,17.1,0.0,51.7,50,47,50,20.6,74,0.0,36,15.19,647.9,0,3.4,10847,42.9,46,2.4,53.3,5.8,85.6,0.0,4489.0,0.0,54,1.063,0.4,23.2,8.9,50,0.0,0.0,0.242,151.8,1.9,0.3,28.0,65.9,1869,6.0,50,0.0,9848,47.5,4.2,74,11.0,105.2,47.2,4.0,0.0,45.0,26,0.0,2.0,66.3,45.0,6.9,0.1,0.2,2723.4,0,0.0,2.7,42,0.4,3.209,11.361,447.2,1097.3,4.9,74,0.1,90.5,537,4.465,0.0,0.0,39,50,94.3,11.0,4.0,93.6,2.6,0.0,0.916,711.0,40,9.9,0.0,0.0,6.9,3790.7,65.9,6.5,8.9,9.5,74,43,1.1,6.9,25.3,0.229,0.0,50,0.0,7.1,18.1,42.0,16.5,0.0,58,13.125,1.4,38.0,4.0,50,0.0,0.8,36,0.2,45,102.5,4489.0,20.4,69.4,0.0,0.916,3.3,14.442,39.0,1,4.8,6.1,27.1,84.0,119.2,21.6.2026,0.901,53,5,0.0,0.4,591,5.3,76.3,0.0,3.3,6.4,45.0,0.0,0.0,1.0,16.5,0.98,3890.5,44,21.5,0.003,92.1,350.0,2.1,0,0.991,1097.3,0.0,0.0,4.0,1097.3,0.0,0,0.0,1.053,103.0,1.031,0.901,0,11.0,11.0,104.2,18.1,152.5,1.053,511.0,4489.0,7.3,16.3
69,0.0,41.0,6028,21:39:50.960,21.4,0.0,3.3,5.525,1097.3,11.7,38.8,47,0.005,6.8,52,0.0,0.0,34.1,2020.1,878.8,40.0,31.3,0.0,9.3,45,51,48,31.8,69,0.0,36,16.277,1309.4,0,0.0,10848,0.0,46,3.6,43.8,2.8,78.3,0.0,4489.0,0.0,54,1.05,0.2,16.6,10.8,55,0.2,0.0,0.0,123.9,0.0,0.4,49.5,35.3,1867,2.9,45,0.0,9847,47.5,4.2,69,11.0,58.0,48.7,0.2,0.0,45.0,31,0.0,0.0,35.4,14.0,1.8,2.5,0.2,1494.7,0,0.0,6.7,44,0.2,3.111,12.638,431.9,1097.3,3.4,69,2.3,85.0,537,4.762,0.0,0.0,53,55,92.7,11.0,0.2,92.8,0.1,0.0,1.016,1268.3,40,20.5,0.0,0.0,1.4,1396.6,35.3,29.1,1.5,10.1,69,43,1.2,1.6,50.9,0.137,0.0,45,0.0,10.2,17.3,36.0,11.4,0.0,56,13.125,0.0,14.0,0.0,55,0.0,1.0,36,0.2,44,37.6,4489.0,50.7,58.4,0.0,1.025,0.0,16.624,39.0,1,0.0,0.3,20.2,0.6,21.0,21.6.2026,1.016,49,5,0.0,4.3,591,3.5,76.3,0.0,0.0,1.8,45.0,0.0,0.0,0.0,11.4,1.032,3890.5,44,32.8,0.146,92.5,300.0,16.6,0,0.988,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.06,5.3,1.036,1.016,0,11.0,11.0,0.5,17.3,4.0,1.036,502.0,1396.6,1.8,33.1
47,0.0,41.0,6027,21:39:51.966,43.0,0.0,0.0,5.525,2992.7,10.8,0.4,58,0.002,8.9,52,0.0,0.0,71.0,3765.8,1843.8,40.0,12.6,0.0,3.5,48,51,48,26.5,72,0.0,36,16.537,508.4,0,0.0,10852,42.2,44,0.7,49.4,0.1,58.2,0.0,4489.0,0.0,56,1.016,0.4,0.0,13.1,52,0.3,0.0,0.0,157.4,0.0,0.1,39.3,43.0,1868,0.0,48,0.0,9843,47.5,4.2,72,30.0,60.9,49.9,0.0,0.0,45.0,53,0.0,0.0,35.7,45.0,0.2,0.0,0.2,1570.6,0,0.0,2.9,48,0.2,2.889,13.142,425.1,3092.4,0.0,72,0.0,86.6,537,4.651,0.0,0.0,42,52,99.9,31.0,0.1,100.0,0.0,0.0,1.021,1012.2,40,41.4,0.0,0.0,1.4,4389.3,36.5,53.3,0.3,14.6,58,43,0.5,0.0,19.8,0.121,0.0,48,0.0,8.4,16.7,36.0,14.8,0.0,52,23.75,0.0,44.0,0.0,52,0.0,0.4,36,0.1,44,0.6,4489.0,66.8,82.5,0.0,1.016,0.0,16.148,39.0,1,0.0,0.2,37.8,0.6,2.3,21.6.2026,1.041,49,5,0.0,0.0,591,0.0,76.3,0.0,0.0,0.1,45.0,0.0,0.0,0.0,14.8,1.032,3890.5,44,26.1,0.09,99.8,300.0,9.4,0,0.988,3092.4,0.0,0.0,0.0,3092.4,0.0,0,0.0,1.046,0.9,1.011,1.036,0,31.0,31.0,0.4,16.7,3.1,1.069,494.3,4489.0,0.0,13.6
40,0.0,41.0,5052,21:39:52.969,13.5,0.0,0.0,5.525,1097.3,7.2,0.6,44,0.008,0.6,57,0.0,0.0,24.5,2431.6,621.7,40.0,24.7,0.0,17.4,43,58,43,24.5,44,0.0,36,10.054,799.9,0,0.0,11997,8.2,43,0.0,57.4,0.7,73.7,0.0,4489.0,0.0,57,1.038,0.0,7.6,1.0,57,0.0,0.0,0.0,11.1,0.0,0.5,23.7,24.7,2843,0.0,43,4.3,8698,42.0,4.2,44,11.0,9.8,49.9,0.0,0.0,45.0,60,0.0,0.6,8.2,43.0,3.8,0.0,0.0,241.7,0,0.0,1.2,41,0.0,2.867,6.682,203.6,1097.3,1.1,43,0.0,98.9,537,2.802,0.0,0.0,56,57,98.8,11.0,2.6,99.9,0.0,0.0,0.689,576.6,39,16.3,0.0,0.0,5.8,1795.6,5.4,74.6,6.3,0.0,44,44,1.8,0.9,31.9,0.153,0.0,43,0.8,8.9,8.3,36.0,7.5,0.0,59,3.125,7.4,18.0,0.0,57,0.0,1.3,36,0.3,44,12.2,4489.0,50.0,63.9,0.0,0.904,7.5,10.793,39.0,1,7.1,4.1,24.4,0.4,72.0,21.6.2026,0.691,42,5,0.0,0.0,591,0.0,63.9,0.0,0.0,6.3,45.0,0.0,0.0,3.5,7.5,0.848,3890.5,44,25.8,0.0,93.3,300.0,6.0,0,0.978,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.029,0.5,1.038,0.696,0,11.0,11.0,0.6,8.3,105.6,0.703,243.1,4289.5,0.0,24.7
40,0.1,41.0,5048,21:39:53.979,0.5,0.0,0.0,5.525,1097.3,3.1,1.9,42,0.002,0.1,57,0.0,0.0,0.2,1596.1,2.7,40.0,8.1,0.0,22.3,43,58,43,13.3,44,0.0,36,4.035,126.6,0,21.1,12000,0.4,43,0.0,73.9,0.8,99.3,0.0,1396.6,0.0,57,0.711,0.7,0.0,0.2,57,0.2,0.0,0.0,1.8,0.1,0.1,8.4,23.8,2847,0.1,43,2.1,8695,42.0,4.2,44,11.0,0.1,48.2,0.0,0.0,20.0,60,0.0,5.0,0.1,20.0,7.3,0.0,0.3,0.8,0,0.0,0.0,42,0.3,2.467,1.153,39.8,1097.3,1.2,43,0.0,99.6,537,1.477,0.0,0.0,58,57,98.5,11.0,0.1,99.7,0.0,0.0,0.72,197.6,39,0.2,0.0,0.0,10.8,2094.9,0.4,99.7,14.2,0.0,43,43,0.2,3.1,5.7,0.095,0.0,43,0.0,9.1,1.9,36.0,7.4,0.0,58,3.125,5.5,21.0,23.8,57,0.0,0.2,36,0.0,44,13.1,1995.1,58.5,74.4,0.0,0.775,0.0,4.054,14.0,1,7.5,0.1,16.0,0.8,130.4,21.6.2026,0.685,42,5,0.0,0.0,591,0.2,63.9,0.0,0.0,11.6,14.0,0.0,0.0,7.9,7.4,0.714,1396.6,44,15.0,0.005,87.9,99.8,0.0,0,0.673,1995.1,0.0,0.0,0.1,1097.3,0.0,0,0.0,0.687,0.5,0.711,0.685,0,11.0,20.0,0.8,1.9,0.9,0.739,47.4,1995.1,0.5,6.8
39,0.1,41.0,5048,21:39:54.990,4.6,0.0,0.0,5.525,1097.3,3.8,2.4,41,0.008,0.2,58,0.0,0.0,1.3,1758.2,30.5,40.0,11.9,0.0,6.7,43,58,42,17.7,44,0.0,36,4.762,170.4,0,0.0,12001,0.7,42,0.0,67.0,1.1,93.5,0.0,2194.6,0.0,58,0.731,0.0,0.0,0.4,57,0.0,0.0,0.0,4.8,0.1,0.5,8.3,17.7,2847,0.2,43,1.1,8694,42.0,4.2,44,11.0,0.0,48.4,0.0,0.0,21.0,61,0.0,0.2,0.1,21.0,5.7,0.0,0.2,0.5,0,0.0,0.0,41,0.2,2.946,1.274,47.8,2094.9,1.9,43,0.0,99.5,537,1.732,0.0,0.0,59,57,98.0,21.0,1.5,99.7,0.0,0.0,0.688,195.1,39,2.4,0.0,0.0,10.3,2294.4,0.0,98.3,13.5,13.0,43,43,1.8,2.6,7.5,0.135,0.0,43,0.0,11.0,2.2,36.0,6.7,0.0,59,2.5,2.9,23.0,0.0,57,0.0,1.3,36,0.3,43,20.3,2094.9,71.3,69.5,0.0,0.688,2.9,4.731,17.0,1,16.3,1.8,17.6,0.5,101.1,21.6.2026,0.689,42,5,0.0,0.0,591,0.2,63.9,0.0,0.0,9.3,22.0,0.0,0.0,1.1,6.7,0.725,1695.9,44,17.6,0.006,90.3,300.0,0.0,0,0.701,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.741,0.6,0.729,0.789,0,11.0,11.0,0.7,2.2,46.2,0.743,56.6,2094.9,2.5,12.3
40,0.0,41.0,5048,21:39:56.001,0.0,0.0,0.0,5.525,1097.3,2.8,28.6,41,0.002,0.2,57,0.1,0.0,0.5,2232.0,10.2,40.0,7.7,0.0,39.9,43,58,43,13.5,43,0.0,36,3.508,100.0,0,0.0,12001,0.8,41,0.0,76.3,1.3,98.7,0.0,4090.0,0.0,59,1.05,0.5,0.0,0.2,57,0.6,0.0,0.004,1.8,0.0,0.2,7.8,13.5,2847,1.5,43,4.1,8694,42.0,4.2,43,11.0,0.0,48.7,0.0,0.0,20.0,60,0.0,4.2,0.0,44.0,3.3,0.0,0.2,0.4,0,0.0,0.0,41,0.2,2.361,0.744,34.0,1995.1,2.0,43,0.0,99.7,537,1.327,0.0,0.0,59,57,97.9,20.0,0.1,97.5,0.0,0.0,0.688,181.4,40,0.8,0.0,0.0,4.7,2094.9,0.8,99.8,23.0,0.0,43,43,0.9,1.2,4.3,0.1,0.0,43,0.0,7.9,1.6,36.0,2.9,0.0,59,1.875,9.9,21.0,3.7,57,0.0,0.6,36,0.1,43,23.0,1995.1,40.2,67.0,0.0,0.773,0.0,3.539,15.0,1,0.0,0.0,22.4,0.4,59.8,21.6.2026,0.708,42,5,0.0,0.0,591,2.5,63.9,0.0,0.0,5.4,41.0,0.0,0.0,14.9,2.9,0.799,1496.3,43,14.8,0.003,94.2,300.0,0.0,0,0.743,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.959,0.7,0.71,0.778,0,11.0,11.0,0.5,1.6,0.7,0.726,37.7,4389.3,3.0,6.7
40,0.0,40.0,5047,21:39:56.994,3.8,0.0,0.0,5.525,1097.3,3.3,1.3,42,0.006,1.6,57,0.0,0.0,1.1,1533.7,27.3,40.0,10.9,0.0,25.2,43,58,43,17.8,44,0.0,37,4.273,157.9,0,28.1,12002,0.0,41,0.0,75.9,0.2,96.6,0.0,1396.6,0.0,59,0.725,0.0,0.0,2.5,57,0.0,0.0,0.0,28.4,0.0,0.3,9.3,28.1,2848,0.2,43,0.3,8693,42.0,4.2,44,11.0,0.0,49.0,0.0,0.0,20.0,60,0.0,14.1,0.0,14.0,2.1,0.0,0.2,0.4,0,0.0,0.0,41,0.2,2.859,0.959,40.5,1097.3,0.2,43,0.0,97.4,537,1.686,0.0,0.0,58,57,99.7,11.0,0.1,99.8,0.0,0.0,0.781,216.8,40,2.0,0.0,0.0,3.8,2194.6,0.0,99.8,3.4,2.9,43,43,1.2,0.0,6.8,0.113,0.0,43,0.0,6.9,1.8,36.0,6.5,0.0,59,2.5,6.5,22.0,0.0,57,0.0,0.8,37,0.2,44,2.4,1995.1,50.6,82.0,0.0,0.781,0.9,4.216,16.0,1,10.1,0.0,15.4,0.4,48.7,21.6.2026,0.696,42,5,0.0,0.0,591,0.1,63.9,0.0,0.0,4.5,14.0,0.0,0.0,1.1,6.5,0.73,1596.1,44,18.6,0.102,95.2,300.0,0.0,0,0.708,1097.3,0.0,0.0,0.0,1995.1,0.0,0,0.0,0.697,0.7,0.726,0.696,0,20.0,11.0,0.5,1.8,0.7,0.739,45.6,1396.6,0.0,11.3
