P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
41,0.0,42.0,6111,20:8:11.485,7.6,0.0,0.0,4.506,1097.3,3.9,0.5,43,0.005,0.1,55,0.6,0.0,6.4,1596.1,145.4,40.2,13.8,0.0,33.2,45,56,45,18.8,45,0.0,4.509,181.0,0,0.5,9563,0.6,43,0.0,71.7,0.2,82.6,0.0,1795.6,0.0,57,0.686,0.5,0.0,0.1,55,0.2,0.0,0.663,1.6,0.0,0.3,10.2,20.2,1784,0.0,45,9.0,11644,54.9,8.0,45,11.0,0.0,49.6,0.0,0.0,18.0,59,0.0,1.4,0.0,14.0,2.2,0.0,0.1,0.4,0,0.0,0.9,44,0.7,2.832,1.212,51.2,1097.3,0.3,45,0.0,99.8,1070,1.7,0.0,0.0,57,55,99.6,11.0,0.1,99.9,0.0,0.0,0.76,234.1,43,8.5,0.0,0.0,4.2,1795.6,0.5,99.7,8.9,0.6,45,46,1.1,0.0,8.2,0.123,0.0,45,0.7,7.0,2.3,36.0,5.7,0.0,56,1.25,13.5,18.0,0.5,55,0.0,0.7,0.2,45,3.4,1795.6,41.6,71.2,0.0,0.76,5.7,4.472,12.0,0,0.0,0.1,16.0,0.5,44.1,21.6.2026,0.687,44,0.0,0.0,684,0.0,77.3,0.0,0.0,4.2,18.0,0.0,0.0,5.7,0.716,1197.1,45,19.4,0.039,95.5,300.0,0.0,0,0.656,1895.4,0.0,0.0,0.0,1895.4,0.0,0,0.0,0.746,0.6,0.702,0.685,0,19.0,19.0,0.5,2.3,2.6,0.702,61.3,1396.6,20.2,14.2
41,0.0,42.0,6111,20:8:12.493,3.2,0.0,0.0,4.506,1097.3,2.8,42.1,42,0.002,0.2,56,0.0,0.0,2.0,1558.7,49.9,40.2,4.4,0.0,54.9,43,57,44,13.2,45,0.0,3.682,49.4,0,0.6,9562,0.6,44,0.0,84.1,0.5,96.7,0.0,1995.1,0.0,56,0.716,0.4,0.0,0.5,56,0.2,0.0,0.0,5.7,0.0,0.2,7.8,35.2,1784,2.3,43,19.5,11645,54.9,8.0,45,11.0,0.0,48.4,0.0,0.0,20.0,59,0.0,1.7,0.0,20.0,4.6,0.0,0.0,0.5,0,0.0,0.0,42,0.0,2.349,0.937,35.3,1097.3,0.7,44,0.0,99.4,1070,1.38,0.0,0.0,58,57,99.1,11.0,0.0,96.2,0.0,0.0,0.72,188.3,42,2.7,0.0,0.0,6.8,2094.9,0.6,99.8,8.2,3.8,44,45,0.6,35.2,2.2,0.109,0.0,44,0.0,4.3,1.6,36.0,8.1,0.0,58,3.125,25.9,21.0,0.0,57,0.0,0.4,0.1,45,7.7,1995.1,26.1,85.1,0.0,0.685,0.0,3.682,15.0,0,24.0,0.0,15.6,0.5,78.0,21.6.2026,0.687,43,0.0,0.0,684,3.7,77.3,0.0,0.0,7.1,20.0,0.0,0.0,8.1,0.714,1496.3,45,14.5,0.0,92.5,99.8,0.0,0,0.681,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.721,0.6,0.722,0.722,0,11.0,11.0,0.6,1.6,0.5,0.737,37.6,1995.1,5.8,3.3
44,0.0,43.0,6183,20:8:13.493,11.6,0.0,0.0,4.506,1097.3,7.6,19.0,48,0.007,0.2,54,6.6,0.0,16.4,1833.0,413.5,40.2,41.9,0.0,37.5,46,50,46,29.1,68,0.0,10.58,1563.5,0,0.0,9413,0.3,68,4.0,64.5,1.4,80.0,0.0,4090.0,0.0,32,1.047,0.6,0.0,0.1,54,0.2,0.0,19.815,1.5,0.0,0.4,35.0,41.9,1712,1.1,46,4.8,11794,55.6,8.0,68,11.0,0.0,49.7,0.0,0.0,34.0,56,0.0,1.5,0.0,14.0,3.2,0.0,0.5,0.5,0,0.0,1.2,54,7.1,3.121,6.928,247.5,1097.3,1.6,68,0.0,99.8,1070,3.352,0.0,0.0,52,54,98.3,11.0,0.3,99.1,0.0,0.0,1.042,881.1,42,11.7,0.0,0.0,4.2,1396.6,0.0,99.5,12.8,0.0,68,45,1.3,1.6,60.9,0.152,0.0,46,0.0,5.4,9.9,36.0,7.4,0.0,46,12.5,8.6,14.0,0.0,54,0.0,1.0,0.2,45,24.5,3391.7,23.8,41.0,0.0,1.042,6.4,10.077,34.0,0,0.0,0.3,18.4,0.7,57.1,21.6.2026,1.047,50,0.0,0.0,684,0.9,78.3,0.0,0.0,4.2,41.0,0.0,0.0,7.4,1.008,3391.7,45,29.9,0.008,95.5,300.0,0.0,0,0.896,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.952,0.6,0.961,1.042,0,11.0,11.0,0.5,9.9,8.0,0.934,295.0,1396.6,0.0,41.9
44,0.0,43.0,6209,20:8:14.490,32.9,0.0,0.0,4.506,1097.3,11.0,3.7,46,0.007,0.1,55,1.0,0.0,52.7,2194.6,1354.1,40.2,34.9,0.0,36.4,45,50,45,30.1,69,0.0,10.58,1403.6,0,0.0,9404,21.1,69,7.7,49.4,2.4,62.6,0.0,4389.3,0.0,31,1.055,5.5,0.5,0.1,55,6.0,0.0,0.096,1.3,0.0,0.1,44.1,34.8,1686,0.2,47,0.0,11803,55.6,8.0,65,11.0,0.0,50.7,0.0,0.0,14.0,56,0.0,0.0,0.0,42.0,5.9,0.0,0.6,0.6,0,0.0,12.3,55,1.6,3.121,6.928,411.8,1097.3,3.7,65,0.0,99.9,1070,3.352,0.0,0.0,54,53,96.1,11.0,20.9,99.6,0.0,0.0,1.026,1131.9,42,32.6,0.0,0.0,9.8,1396.6,0.3,78.2,29.3,0.4,69,46,0.3,1.1,54.4,0.152,0.0,45,0.0,7.0,16.2,42.0,11.8,0.0,45,10.0,0.0,14.0,0.0,55,0.0,0.2,0.1,45,43.4,1396.6,22.8,20.3,0.0,1.046,3.2,16.985,35.0,0,11.0,34.5,22.0,0.5,108.2,21.6.2026,1.035,50,0.0,0.0,684,0.3,78.6,0.0,0.0,9.6,44.0,0.0,0.0,11.8,1.028,3491.5,45,30.0,0.022,90.0,350.0,0.0,0,0.911,2892.9,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.005,0.4,1.065,1.031,0,11.0,29.0,0.6,16.2,893.7,0.958,493.7,4189.8,0.0,34.8
46,0.0,42.0,6233,20:8:15.493,20.0,0.0,0.0,4.506,1097.3,12.1,56.3,67,0.006,1.8,53,0.0,0.0,30.2,2244.5,763.4,40.2,57.5,0.0,29.3,45,51,47,23.4,68,0.0,16.876,2432.1,0,28.7,9397,24.4,48,1.5,44.1,3.2,63.7,0.0,4489.0,0.0,52,1.027,0.1,0.5,2.4,53,0.0,0.0,0.003,32.1,0.0,0.4,33.4,57.7,1662,3.2,45,0.0,11810,55.6,8.0,68,11.0,0.0,48.5,0.0,0.0,14.0,54,0.0,0.0,0.0,14.0,5.9,3.1,0.4,0.6,0,0.0,12.0,47,0.4,3.274,13.151,438.9,1097.3,4.4,68,0.5,97.4,1070,4.969,0.0,0.0,33,55,92.0,11.0,24.1,94.5,0.0,0.0,1.02,854.8,42,19.8,0.0,0.0,9.3,4489.0,0.0,74.7,20.2,1.2,67,46,1.3,7.7,94.2,0.166,0.0,47,0.0,10.1,17.5,42.0,15.1,0.0,53,16.25,0.0,45.0,1.9,55,0.0,0.9,0.2,45,56.2,1396.6,42.8,8.6,0.0,1.03,14.0,16.966,39.0,0,0.0,37.4,22.5,0.7,102.5,21.6.2026,1.027,49,0.0,0.0,684,4.6,78.9,0.0,0.0,8.6,45.0,0.0,0.0,15.1,1.028,3890.5,45,23.3,0.115,90.5,350.0,0.0,0,0.988,2892.9,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.032,0.6,1.022,1.02,0,11.0,29.0,0.6,17.5,966.3,1.047,517.8,1396.6,6.5,57.7
47,0.0,42.0,6237,20:8:16.481,33.3,0.0,0.0,4.506,1097.3,10.8,0.4,52,0.006,0.1,53,0.0,0.0,53.8,2818.1,1387.7,40.0,46.9,0.0,29.0,47,51,47,32.7,58,0.0,16.876,1863.1,0,0.0,9399,10.6,50,8.7,51.0,1.4,62.4,0.0,1396.6,0.0,50,1.04,0.0,0.0,0.1,53,0.0,0.0,0.0,1.4,0.0,0.0,47.1,46.1,1657,0.0,46,0.0,11808,55.6,8.0,68,11.0,0.0,51.3,0.0,0.0,42.0,53,0.0,0.0,0.0,44.0,2.2,0.0,0.0,0.4,0,0.0,4.6,58,0.0,3.274,13.151,416.4,1097.3,2.3,68,0.0,99.9,1070,4.969,0.0,0.0,48,54,97.6,11.0,11.7,100.0,0.0,0.0,1.05,1189.2,42,33.1,0.0,0.0,3.5,4489.0,3.4,87.9,21.2,2.0,58,46,0.2,2.5,72.5,0.166,0.0,47,3.2,5.7,16.3,42.0,13.6,0.0,42,15.625,0.0,45.0,0.0,53,0.0,0.1,0.0,45,27.4,4189.8,24.2,24.6,0.0,1.05,0.0,16.269,38.0,0,28.9,18.8,28.2,0.5,38.9,21.6.2026,0.997,49,0.0,0.0,684,0.0,79.0,0.0,0.0,3.1,14.0,0.0,0.0,13.6,1.024,3790.7,45,32.7,0.0,96.6,350.0,0.0,0,0.963,2892.9,0.0,0.0,0.0,2992.7,0.0,0,0.0,1.01,0.7,1.012,1.0,0,30.0,29.0,0.6,16.3,486.2,1.032,499.5,4389.3,0.0,46.1
44,0.0,42.0,6240,20:8:17.486,23.1,0.0,0.0,4.506,1097.3,10.4,0.6,46,0.007,0.1,54,0.2,0.0,37.3,2680.9,959.3,40.0,55.2,0.0,38.5,46,51,46,27.0,64,0.0,14.943,2360.5,0,26.4,9405,7.8,64,0.0,50.1,2.1,64.7,0.0,1396.6,0.0,36,0.96,0.1,0.0,0.1,54,0.1,0.0,0.016,1.7,0.0,0.4,40.1,55.5,1655,0.0,47,0.0,11802,55.6,8.0,64,11.0,0.0,51.2,0.0,0.0,33.0,56,0.0,0.0,0.0,41.0,2.5,0.0,0.0,0.7,0,0.0,10.5,53,0.2,3.131,11.479,400.1,1097.3,3.0,64,0.0,99.8,1070,4.704,0.0,0.0,54,53,96.9,11.0,10.3,99.9,0.0,0.0,0.934,972.1,41,24.1,0.0,0.0,2.1,4489.0,0.4,89.0,23.9,0.0,64,46,1.3,2.0,91.5,0.154,0.0,46,6.2,6.8,15.8,36.0,12.2,0.0,47,15.0,0.0,45.0,1.9,54,0.0,0.9,0.2,45,36.0,3291.9,27.3,8.5,0.0,0.934,3.1,15.504,39.0,0,0.0,16.4,26.9,0.8,45.2,21.6.2026,0.914,49,0.0,0.0,684,0.0,79.0,0.0,0.0,3.2,14.0,0.0,0.0,12.2,0.963,3890.5,45,28.2,0.037,96.4,300.0,0.0,0,0.986,2892.9,0.0,0.0,0.0,3092.4,0.0,0,0.0,1.055,0.8,0.935,0.929,0,31.0,29.0,0.8,15.9,423.4,1.047,480.0,4090.0,0.4,55.5
44,0.0,42.0,6116,20:8:18.493,5.4,0.0,0.0,4.506,1097.3,9.3,1.2,44,0.003,0.1,55,0.2,0.0,30.5,1471.4,782.4,40.0,37.1,0.0,51.4,46,55,45,16.4,46,0.0,15.79,1441.2,0,0.0,9560,36.9,45,0.0,55.0,0.3,74.5,0.0,1396.6,0.0,55,0.713,0.1,0.0,0.2,55,0.0,0.0,0.064,2.1,0.0,0.1,18.2,37.4,1779,0.1,46,0.1,11646,54.9,8.0,45,11.0,0.0,50.9,0.1,0.0,20.0,56,0.0,0.7,0.0,20.0,2.1,0.0,0.0,0.7,0,0.0,7.4,44,0.2,2.967,12.095,361.2,1097.3,0.4,45,0.0,99.7,1070,4.359,0.0,0.0,56,54,99.4,11.0,35.3,99.8,0.0,0.0,0.687,512.2,42,19.4,0.0,0.0,4.0,1995.1,0.0,64.5,22.0,2.5,46,46,0.5,1.2,56.3,0.131,0.0,45,4.8,6.0,14.0,42.0,10.9,0.0,56,1.875,3.1,20.0,0.0,54,0.0,0.3,0.1,45,5.2,1995.1,26.0,29.8,0.0,0.686,0.1,16.005,14.0,0,24.5,59.7,14.8,0.7,40.8,21.6.2026,0.686,45,0.0,0.0,684,0.1,77.4,0.0,0.0,3.5,14.0,0.0,0.0,10.9,0.698,1396.6,45,16.1,0.024,96.1,350.0,0.0,0,0.673,1097.3,0.0,0.0,0.1,1097.3,0.0,0,0.0,0.681,0.9,0.718,0.686,0,11.0,11.0,1.0,14.0,1545.9,0.726,433.1,1995.1,2.5,37.4
41,0.1,42.0,6119,20:8:19.501,3.7,0.0,0.0,4.506,1097.3,3.8,1.5,42,0.004,0.1,56,0.5,0.0,1.6,1371.6,38.1,40.0,11.3,0.0,39.2,44,57,44,20.8,45,0.0,4.506,138.0,0,10.0,9562,1.8,44,0.0,73.4,3.0,96.9,0.0,1396.6,0.0,56,0.669,0.3,0.0,0.1,56,0.1,0.0,0.091,1.4,0.0,0.3,11.6,20.8,1776,0.1,44,1.6,11645,54.9,8.0,46,11.0,0.0,48.6,0.0,0.0,16.0,59,0.0,6.7,0.0,14.0,3.3,0.0,0.2,0.4,0,0.0,0.0,44,0.6,2.992,1.047,47.1,1097.3,4.9,45,0.0,99.8,1070,1.777,0.0,0.0,58,56,94.9,11.0,0.1,99.8,0.1,0.0,0.688,274.6,42,2.1,0.0,0.0,4.2,1596.1,0.3,99.8,27.0,0.0,44,46,1.3,5.1,6.2,0.132,0.0,44,0.0,7.5,2.2,42.0,4.9,0.0,56,3.125,17.0,16.0,1.8,56,0.0,0.8,0.2,45,53.7,1596.1,32.9,57.6,0.0,0.733,0.0,4.54,10.0,0,0.0,0.0,13.8,0.4,54.9,21.6.2026,0.687,43,0.0,0.0,684,0.2,77.5,0.0,0.0,5.1,14.0,0.0,0.0,4.9,0.693,997.6,46,21.4,0.001,94.5,350.0,0.0,0,0.648,1695.9,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.667,0.6,0.689,0.687,0,11.0,17.0,0.5,2.2,1.0,0.726,56.2,1396.6,0.0,11.2
41,0.0,42.0,6119,20:8:20.503,7.0,0.0,0.0,4.506,1097.3,3.3,1.6,41,0.004,0.1,55,0.0,0.0,2.8,1521.3,70.5,40.0,10.1,0.0,41.2,45,57,45,18.2,45,0.0,4.332,151.9,0,6.3,9562,0.0,43,0.0,78.6,1.0,93.9,0.0,2094.9,0.0,57,0.732,0.4,0.0,0.1,55,0.0,0.0,0.064,1.8,0.0,0.2,9.8,18.2,1776,0.1,44,7.5,11644,54.9,8.0,45,11.0,0.0,49.2,0.0,0.0,23.0,59,0.0,4.1,0.0,14.0,2.3,0.0,0.2,0.4,0,0.0,0.0,40,0.2,2.806,1.058,42.8,1097.3,1.9,44,0.0,99.8,1070,1.653,0.0,0.0,59,56,98.0,11.0,0.0,99.8,0.0,0.0,0.716,223.5,42,5.1,0.0,0.0,5.7,1396.6,0.5,99.9,7.0,0.6,45,46,0.7,2.1,6.4,0.12,0.0,45,0.0,5.0,1.9,36.0,5.9,0.0,60,3.75,22.5,14.0,0.5,55,0.0,0.5,0.1,45,21.3,2294.4,33.1,79.3,0.0,0.736,0.0,4.288,8.0,0,18.1,0.0,15.2,0.5,40.3,21.6.2026,0.687,43,0.0,0.0,684,0.1,77.4,0.0,0.0,3.7,21.0,0.0,0.0,5.9,0.715,798.0,45,18.8,0.004,96.0,300.0,0.0,0,0.648,1695.9,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.722,0.6,0.742,0.687,0,11.0,17.0,0.5,1.9,0.6,0.697,51.0,1396.6,0.6,10.7
41,0.1,42.0,6118,20:8:21.511,0.0,0.0,0.0,4.506,1097.3,3.3,11.8,41,0.005,0.1,56,0.0,0.0,2.3,1658.4,58.3,40.0,10.6,0.0,52.2,44,58,44,15.7,45,0.0,4.098,127.1,0,0.0,9562,20.2,40,0.0,82.3,2.9,96.7,0.0,1995.1,0.0,60,0.717,0.0,0.0,0.1,56,0.0,0.0,0.0,1.5,0.0,0.3,8.8,20.2,1777,0.3,44,10.6,11644,54.9,8.0,45,11.0,0.0,49.1,0.0,0.0,20.0,59,0.0,6.8,0.0,20.0,1.8,0.0,0.2,0.4,0,0.0,2.0,42,0.2,2.707,0.959,40.2,1097.3,4.4,44,0.0,99.8,1070,1.571,0.0,0.0,59,56,95.3,11.0,0.1,98.9,0.0,0.0,0.69,200.0,41,2.8,0.0,0.0,2.0,1995.1,0.5,99.8,3.8,0.6,44,45,1.2,3.8,5.5,0.124,0.0,44,0.0,3.4,1.8,42.0,4.6,0.0,58,3.75,27.0,20.0,0.0,56,0.0,0.8,0.2,45,49.4,1995.1,23.5,80.4,0.0,0.775,0.0,4.175,8.0,0,0.0,0.0,16.6,0.4,31.7,21.6.2026,0.687,42,0.0,0.0,684,1.1,77.4,0.0,0.0,3.0,20.0,0.0,0.0,4.6,0.715,798.0,45,17.6,0.003,96.6,350.0,0.0,0,0.648,1995.1,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.722,0.5,0.722,0.687,0,11.0,20.0,0.6,1.8,0.7,0.721,46.9,1995.1,2.5,9.7
41,0.0,42.0,6117,20:8:22.506,13.0,0.0,0.0,4.506,1097.3,3.5,1.0,42,0.004,0.1,56,0.0,0.0,0.2,1409.1,5.7,40.0,12.1,0.0,22.2,45,57,44,18.3,45,0.0,4.279,157.1,0,16.1,9562,0.6,43,0.0,75.3,1.6,99.3,0.0,1396.6,0.0,57,0.69,0.2,0.0,0.1,56,0.1,0.0,0.0,1.6,0.0,0.2,10.8,18.3,1778,0.4,45,8.0,11645,54.9,8.0,45,11.0,0.0,49.2,0.0,0.0,18.0,59,0.0,0.7,0.0,14.0,4.2,0.0,0.4,0.5,0,0.0,4.8,42,0.4,2.732,1.077,44.7,1097.3,2.7,45,0.0,99.8,1070,1.577,0.0,0.0,58,55,97.1,11.0,0.1,99.8,0.0,0.0,0.687,254.5,42,0.4,0.0,0.0,7.5,1396.6,0.6,99.8,0.0,0.0,45,45,0.8,0.1,6.6,0.121,0.0,44,0.0,6.7,2.0,36.0,6.9,0.0,58,1.25,12.0,14.0,0.0,55,0.0,0.6,0.1,45,29.8,1795.6,53.8,79.7,0.0,0.776,0.0,4.209,8.0,0,13.8,0.0,14.1,0.5,83.8,21.6.2026,0.687,43,0.0,0.0,684,0.1,77.4,0.0,0.0,7.6,14.0,0.0,0.0,6.9,0.703,798.0,45,19.1,0.015,92.0,300.0,0.0,0,0.648,1995.1,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.695,0.5,0.702,0.692,0,11.0,20.0,0.5,2.0,0.9,0.692,53.4,1396.6,0.0,12.8
45,0.0,42.0,6151,20:8:23.500,1.3,0.0,0.0,4.506,1097.3,4.4,3.5,66,0.003,0.1,56,7.2,0.0,4.8,2369.2,102.0,40.0,16.6,0.0,28.4,45,53,44,20.8,64,0.0,6.213,450.9,0,0.0,9512,0.0,42,0.0,70.4,1.7,87.1,0.0,4489.0,0.0,58,1.035,0.0,0.0,0.2,55,0.0,0.0,12.279,2.2,0.0,0.3,15.0,20.8,1744,0.2,45,0.8,11694,55.1,8.0,64,11.0,0.0,48.7,0.0,0.0,44.0,55,0.0,6.9,0.0,43.0,4.3,0.0,0.0,0.4,0,0.0,0.0,44,7.2,3.134,2.706,85.1,1097.3,2.9,64,0.0,99.7,1070,2.156,0.0,0.0,34,55,97.0,11.0,0.4,99.6,0.0,0.0,1.021,354.9,42,4.0,0.0,0.0,7.8,1396.6,0.0,99.3,12.9,3.6,66,45,1.2,6.1,18.1,0.133,0.0,45,0.0,8.1,3.7,36.0,4.9,0.0,56,12.5,12.7,14.0,0.5,55,0.0,0.9,0.2,45,31.0,4389.3,45.3,66.7,0.0,1.031,6.8,5.61,39.0,0,0.0,0.2,23.8,0.5,70.7,21.6.2026,1.025,47,0.0,0.0,684,0.3,77.9,0.0,0.0,6.6,45.0,0.0,0.0,4.9,1.03,3890.5,45,21.2,0.0,93.0,300.0,0.0,0,0.986,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.028,0.5,1.035,1.016,0,11.0,11.0,0.4,3.7,4.3,1.046,101.6,4289.5,2.3,16.5
49,0.0,42.0,6171,20:8:24.508,10.6,0.0,0.0,4.506,1097.3,10.0,1.6,68,0.005,0.1,55,0.0,0.0,16.0,2892.9,413.3,40.0,67.1,0.0,52.4,45,51,45,35.0,69,0.0,16.162,2898.6,0,29.1,9472,0.7,46,6.7,60.7,2.5,89.6,0.0,4489.0,0.0,54,1.038,0.1,0.0,0.1,55,0.0,0.0,0.064,1.4,0.0,0.2,55.9,66.7,1724,0.1,45,0.0,11735,55.3,8.0,69,11.0,0.0,50.7,0.0,0.0,43.0,51,0.0,0.0,0.0,40.0,2.3,0.0,0.0,0.4,0,0.0,6.2,46,0.1,2.993,12.511,403.8,1097.3,3.8,69,0.0,99.9,1070,4.508,0.0,0.0,32,55,96.1,11.0,0.0,99.9,0.0,0.0,1.041,1440.3,41,9.9,0.0,0.0,2.5,2194.6,0.7,99.9,24.0,0.0,68,45,0.7,3.0,111.9,0.126,0.0,45,0.0,3.3,15.7,42.0,14.9,0.0,54,13.125,0.0,22.0,0.7,55,0.0,0.5,0.1,45,46.5,4289.5,2.6,1.0,0.0,1.071,0.0,16.316,39.0,0,29.9,0.0,29.0,0.4,41.0,21.6.2026,1.021,49,0.0,0.0,684,0.1,78.1,0.0,0.0,3.2,45.0,0.0,0.0,14.9,1.043,3890.5,45,35.6,0.004,96.5,350.0,0.0,0,0.988,2992.7,0.0,0.0,0.0,2992.7,0.0,0,0.0,1.038,0.5,1.043,1.026,0,30.0,30.0,0.5,15.7,0.6,1.07,484.2,3990.2,0.0,66.7
