P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Temperatura do disco [°C],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Temperatura do disco 2 [°C],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
68,87.1,42.0,6084,20:32:35.042,89.2,0.0,10.9,3.333,3092.4,85.1,2479.4,62,0.005,140.9,39,0.2,0.0,136.4,3429.1,3508.4,39.5,86.6,0.0,0.0,61,38,61,83.0,68,0.0,35,37.146,3247.1,0,87.7,8509,91.8,57,2.9,0.0,141.6,0.0,0.0,3192.2,0.0,43,1.038,0.1,5.2,84.9,39,0.0,0.0,0.003,2579.3,82.3,0.5,126.5,91.8,1811,135.7,61,0.0,12698,59.8,8.8,71,31.0,126.8,1.8,128.7,0.0,44.0,32,0.0,0.0,81.1,44.0,136.0,10.8,0.0,3266.4,0,0.0,0.0,62,0.2,4.133,31.859,3071.4,3092.4,86.4,71,8.9,2.3,1176,9.708,0.0,0.0,38,39,0.2,31.0,91.2,6.9,86.3,1.038,3197.5,39,88.6,0.0,0.0,83.1,3092.4,81.9,0.0,0.8,85.7,68,45,2.0,87.2,126.3,0.751,0.0,61,0.0,7.6,133.0,42.0,85.7,0.0,38,15.625,0.0,31.0,82.8,39,0.0,1.3,35,0.3,48,2582.3,4389.3,2.3,0.0,0.0,1.038,8.2,37.112,38.0,0,86.6,144.1,34.4,3249.6,2477.2,21.6.2026,1.038,62,0.0,13.8,659,82.1,77.0,0.0,126.3,82.1,32.0,0.0,0.0,85.7,1.039,3790.7,48,83.0,0.0,2.1,350.0,0.0,0,0.966,3092.4,0.0,0.0,126.4,3092.4,0.0,0,0.0,1.04,3305.4,1.038,1.038,0,31.0,31.0,3251.9,133.0,3712.7,1.042,3179.9,4389.3,82.9,87.0
69,86.5,42.0,6084,20:32:36.046,86.6,0.0,11.1,3.333,3092.4,82.2,2405.3,64,0.008,131.3,40,0.2,0.0,131.0,3753.3,3363.6,39.8,83.3,0.0,0.0,60,38,60,86.5,68,0.0,35,36.489,3279.7,0,87.3,8509,77.8,62,0.0,0.1,136.3,0.0,0.0,4389.3,0.0,38,1.062,0.0,6.2,78.4,40,0.0,0.0,0.035,2414.8,82.5,0.3,128.6,87.3,1811,131.5,60,0.0,12698,59.8,8.8,63,31.0,129.5,4.2,125.6,0.0,45.0,31,0.0,0.0,83.1,44.0,124.9,10.8,0.0,3318.5,0,0.0,0.0,63,0.2,4.32,31.026,2987.9,3092.4,86.8,63,6.7,9.6,1176,9.816,0.0,0.0,36,40,0.2,31.0,77.3,10.2,84.1,1.074,3316.8,39,85.8,0.0,0.0,74.7,4389.3,83.9,0.4,2.8,78.6,69,45,1.1,87.2,127.1,0.741,0.0,60,0.0,7.9,128.7,42.0,83.1,0.0,37,3.125,0.0,44.0,83.2,40,0.0,0.8,35,0.2,48,2490.7,4489.0,2.7,0.0,0.0,1.074,6.5,36.736,38.0,0,85.4,119.0,37.6,3276.4,2275.4,21.6.2026,1.029,62,0.0,16.1,622,81.0,77.0,0.0,127.3,74.1,44.0,0.0,0.0,83.1,1.063,3790.7,48,84.2,0.003,8.7,350.0,5.3,0,0.966,3092.4,0.0,0.0,132.8,3092.4,0.0,0,0.0,1.072,3221.8,1.074,1.074,0,31.0,31.0,3426.1,128.7,3066.3,1.046,3103.5,4389.3,81.2,84.4
40,29.4,42.0,5487,20:32:37.074,29.6,0.0,4.5,3.333,1097.3,33.1,798.9,44,0.004,44.6,55,1.2,0.0,46.3,1035.0,1155.5,39.8,49.0,0.0,25.1,44,56,45,27.7,45,0.0,35,19.873,1685.7,0,0.0,9696,29.6,45,0.9,37.1,53.1,49.8,0.0,997.6,0.0,55,0.655,0.2,5.5,26.7,55,0.1,0.0,1.372,795.2,38.5,0.4,41.3,50.0,2408,44.8,44,0.1,11510,54.2,8.8,45,11.0,46.0,33.5,60.5,0.0,10.0,60,0.0,2.0,29.5,10.0,39.5,6.0,0.3,1171.6,0,0.0,4.3,44,1.6,3.56,15.569,1146.1,1097.3,38.0,45,5.2,68.1,1176,5.276,0.0,0.0,56,56,54.9,11.0,30.0,66.3,45.4,0.687,1047.7,39,30.1,0.0,0.0,23.4,897.8,28.7,52.8,21.8,26.3,45,45,1.8,39.7,66.9,0.388,0.0,45,0.1,9.1,49.8,42.0,30.6,0.0,56,1.875,9.7,9.0,38.2,56,0.0,1.1,35,0.3,45,952.2,997.6,18.3,20.6,0.0,0.687,5.9,5.236,4.0,0,46.7,47.0,10.4,1590.4,719.7,21.6.2026,0.69,44,0.0,5.7,622,27.9,69.4,0.0,62.6,24.5,10.0,0.0,0.0,30.6,0.673,399.0,45,27.6,0.333,69.2,350.0,4.4,0,0.636,1097.3,0.0,0.0,45.3,1097.3,0.0,0,0.0,0.65,1520.0,0.656,0.69,0,11.0,11.0,1135.5,49.9,1180.7,0.672,1215.9,997.6,27.6,50.0
41,0.1,42.0,5481,20:32:38.067,3.7,0.0,0.0,3.333,1097.3,4.5,33.6,42,0.008,1.1,56,0.0,0.0,2.5,1059.9,63.9,40.0,14.1,0.0,18.3,44,56,44,1.1,45,0.0,35,4.712,187.1,0,33.4,9702,0.6,45,0.0,68.0,6.3,96.2,0.0,997.6,0.0,55,0.656,0.1,0.0,1.6,56,0.0,0.0,0.0,18.9,0.1,0.5,0.6,33.4,2414,1.9,44,1.5,11505,54.2,8.8,45,11.0,0.0,48.0,10.3,0.0,11.0,59,0.0,0.3,0.1,10.0,0.1,0.0,0.2,0.6,0,0.0,0.0,44,0.2,3.052,1.119,56.3,1197.1,10.4,44,0.0,98.2,1176,1.8,0.0,0.0,58,56,89.2,12.0,0.1,96.7,20.5,0.69,6.9,39,3.2,0.0,0.0,0.6,897.8,0.6,99.8,23.8,0.7,45,45,1.7,9.6,7.9,0.151,0.0,44,0.0,10.0,2.6,36.0,7.4,0.0,56,3.125,7.2,9.0,0.6,56,0.0,1.1,35,0.3,45,113.9,1097.3,55.9,57.8,0.0,0.69,0.0,4.748,4.0,0,19.2,0.0,10.6,0.5,0.7,21.6.2026,0.69,44,0.0,0.0,622,3.1,69.4,0.0,0.0,0.1,10.0,0.0,0.0,7.4,0.675,399.0,45,0.7,0.004,99.8,300.0,0.0,0,0.636,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.65,248.5,0.659,0.695,0,11.0,11.0,0.7,2.6,0.5,0.675,62.3,997.6,5.1,13.0
41,0.0,42.0,5481,20:32:39.078,3.0,0.0,0.0,3.333,1097.3,4.0,17.7,41,0.003,0.5,56,0.0,0.0,1.1,1035.0,24.7,40.0,15.0,0.0,31.6,43,57,44,1.1,45,0.0,35,4.463,190.3,0,0.0,9702,1.4,43,0.0,70.7,4.0,94.5,0.0,897.8,0.0,57,0.654,0.0,0.0,0.8,57,0.0,0.0,0.0,8.9,0.0,0.1,0.5,18.9,2414,1.0,43,1.3,11505,54.2,8.8,45,11.0,0.0,48.8,10.2,0.0,11.0,59,0.0,4.6,0.0,10.0,0.0,0.0,0.4,0.4,0,0.0,0.0,44,0.4,2.919,1.056,47.4,1097.3,6.7,44,0.0,99.0,1176,1.764,0.0,0.0,59,57,92.9,11.0,0.8,98.2,19.2,0.687,7.1,39,2.5,0.0,0.0,0.0,897.8,0.6,98.9,22.1,1.5,44,45,0.3,7.4,8.5,0.126,0.0,43,0.0,8.3,2.2,36.0,4.1,0.0,56,3.75,13.6,9.0,0.0,57,0.0,0.2,35,0.0,45,72.5,1097.3,42.9,57.7,0.0,0.689,1.2,4.145,4.0,0,18.9,0.4,10.4,0.5,0.5,21.6.2026,0.688,43,0.0,0.0,622,1.7,69.4,0.0,0.0,0.0,9.0,0.0,0.0,4.1,0.674,399.0,45,0.7,0.101,99.9,300.0,0.0,0,0.636,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.651,236.3,0.658,0.687,0,11.0,11.0,0.5,2.2,10.0,0.675,54.3,997.6,0.0,15.1
41,0.0,42.0,5482,20:32:40.088,0.1,0.0,0.0,3.333,1097.3,4.1,78.4,42,0.006,0.1,57,0.6,0.0,1.5,1035.0,34.8,40.0,13.9,0.0,32.5,44,57,43,0.0,45,0.0,35,4.504,197.8,0,18.1,9698,0.0,43,0.0,72.5,1.9,95.9,0.0,997.6,0.0,57,0.656,0.0,0.0,0.2,56,0.0,0.0,0.52,2.2,0.0,0.5,0.6,28.9,2413,4.3,44,7.0,11509,54.2,8.8,45,11.0,0.0,48.6,10.6,0.0,10.0,59,0.0,1.8,0.0,10.0,0.0,0.0,0.0,0.5,0,0.0,0.0,42,0.7,2.93,1.092,51.9,1097.3,3.3,44,0.0,99.7,1176,1.747,0.0,0.0,58,56,96.4,11.0,0.7,92.7,19.9,0.689,7.4,39,2.8,0.0,0.0,0.0,897.8,0.0,98.9,19.1,0.7,44,44,1.9,2.2,8.2,0.128,0.0,44,0.0,7.7,2.3,36.0,7.4,0.0,58,2.5,15.0,9.0,28.9,56,0.0,1.3,35,0.3,45,34.1,997.6,42.3,62.7,0.0,0.688,0.0,4.712,4.0,0,18.5,0.3,10.4,0.4,0.6,21.6.2026,0.689,43,0.0,0.0,622,7.1,69.4,0.0,0.0,0.1,10.0,0.0,0.0,7.4,0.674,399.0,45,0.7,0.018,99.9,300.0,0.0,0,0.636,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.655,258.3,0.656,0.689,0,11.0,11.0,0.4,2.3,7.5,0.675,54.2,997.6,7.6,12.7
40,0.1,42.0,5479,20:32:41.082,3.7,0.0,0.0,3.333,1097.3,3.4,19.1,41,0.009,0.1,56,0.0,0.0,0.9,1059.9,19.6,40.0,12.1,0.0,13.1,44,57,44,1.1,45,0.0,35,4.489,161.3,0,10.2,9702,0.7,43,0.0,69.3,3.5,96.4,0.0,997.6,0.0,57,0.656,0.1,0.0,0.2,56,0.0,0.0,0.0,1.7,0.0,0.2,0.6,17.9,2416,1.1,44,1.5,11505,54.2,8.8,64,11.0,0.0,48.9,8.3,0.0,11.0,60,0.0,1.1,0.0,11.0,0.0,0.0,0.2,0.4,0,0.0,0.0,42,0.2,3.023,0.946,39.8,1097.3,6.1,64,0.0,99.8,1176,1.737,0.0,0.0,59,56,93.5,11.0,0.2,98.2,17.9,0.689,7.2,39,1.9,0.0,0.0,0.5,897.8,0.5,99.7,15.5,0.7,44,44,0.9,6.6,6.8,0.139,0.0,44,0.0,10.0,1.8,36.0,4.6,0.0,58,11.25,7.5,9.0,0.0,56,0.0,0.6,35,0.1,45,63.6,1097.3,64.8,68.0,0.0,0.69,0.0,4.951,4.0,0,17.9,0.1,10.6,0.4,0.4,21.6.2026,0.689,43,0.0,0.0,622,1.7,69.4,0.0,0.0,0.0,10.0,0.0,0.0,4.6,0.676,399.0,45,0.8,0.004,99.9,300.0,0.0,0,0.636,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.656,200.6,0.659,0.689,0,11.0,11.0,0.5,1.8,2.6,0.675,45.7,1097.3,2.2,10.9
68,31.4,44.0,5938,20:32:42.102,40.2,0.0,0.1,3.333,3092.4,38.2,1105.8,63,0.002,60.0,42,3.4,0.0,61.7,3715.9,1595.5,40.0,42.7,0.0,9.3,58,38,58,30.5,68,0.0,35,17.894,1630.5,0,44.5,7434,51.4,64,0.0,42.2,55.7,60.2,0.0,4389.3,0.0,36,1.027,0.0,0.0,36.3,42,0.0,0.0,5.722,1110.3,34.6,0.3,48.0,51.4,1957,59.8,58,0.0,13773,64.9,8.8,70,31.0,53.4,31.7,67.4,0.0,43.0,32,0.0,1.4,35.3,43.0,53.2,0.0,0.0,1380.2,0,0.0,0.0,66,3.4,3.36,13.751,1375.8,3092.4,36.3,70,0.0,63.4,1176,5.409,0.0,0.0,37,42,63.2,31.0,50.6,59.1,49.2,1.044,1231.5,39,39.2,0.0,0.0,34.1,4389.3,36.4,47.8,3.7,37.4,68,45,1.0,36.4,63.3,0.363,0.0,58,0.0,5.2,58.7,42.0,40.1,0.0,34,30.625,3.6,44.0,36.6,42,0.0,0.7,35,0.2,47,1026.8,4289.5,38.0,51.4,0.0,1.039,0.0,32.548,38.0,0,49.1,78.1,37.2,1408.9,980.4,21.6.2026,1.037,62,0.0,0.0,622,40.6,75.2,0.0,54.4,32.0,44.0,0.0,0.0,40.1,1.03,3790.7,47,30.4,0.0,67.7,350.0,0.0,0,0.966,3092.4,0.0,0.0,49.6,3092.4,0.0,0,0.0,1.012,1730.6,1.027,1.039,0,31.0,31.0,1284.1,58.7,2024.5,1.017,1429.3,4289.5,41.6,43.5
73,85.4,42.0,6025,20:32:43.107,79.5,0.0,8.2,3.333,3092.4,83.2,2361.9,61,0.007,134.9,39,0.0,0.0,123.3,3466.5,3240.8,40.0,85.8,0.0,0.0,61,38,61,72.2,55,0.0,35,34.508,3424.5,0,83.9,6792,80.7,53,0.0,0.5,128.1,0.9,0.0,4189.8,0.0,47,1.025,0.1,6.9,88.5,39,0.0,0.0,0.0,2537.9,89.4,0.4,112.4,87.9,1870,124.4,61,0.0,14415,67.9,8.8,75,31.0,121.4,6.2,129.4,0.0,41.0,27,0.0,0.0,81.9,41.0,123.3,6.5,0.3,3225.4,0,0.0,0.0,65,0.3,4.133,29.329,2994.1,3092.4,82.8,75,1.6,2.1,1176,9.307,0.0,0.0,39,39,9.3,31.0,83.4,16.2,85.0,1.054,2792.1,39,82.1,0.0,0.0,77.4,2992.7,79.2,0.9,2.8,87.4,73,45,1.5,80.7,132.1,0.657,0.0,61,0.0,5.8,126.7,42.0,81.3,0.0,35,41.251,0.0,30.0,87.9,39,0.0,1.0,35,0.2,49,2421.3,4090.0,13.1,0.0,0.0,1.054,6.4,34.418,24.0,0,83.8,124.3,34.8,3568.1,2321.8,21.6.2026,1.053,62,0.0,0.7,622,80.7,76.3,0.0,136.7,79.8,42.0,0.0,0.0,81.3,1.008,2394.1,48,74.0,0.009,17.7,350.0,4.1,0,0.771,3092.4,0.0,0.0,130.4,3092.4,0.0,0,0.0,0.989,3340.3,1.018,1.054,0,31.0,31.0,3404.9,126.7,3290.5,0.817,3103.0,4090.0,78.1,84.8
43,58.7,42.0,5493,20:32:44.124,68.5,0.0,9.0,3.333,1097.3,58.2,1729.7,45,0.005,112.6,55,0.0,0.0,105.3,1222.0,2560.9,40.2,71.3,0.0,1.0,45,55,45,55.6,47,0.0,35,31.504,2894.8,0,56.8,9694,69.9,45,0.0,11.8,90.5,18.2,0.0,1296.8,0.0,55,0.665,0.0,8.3,63.6,55,0.0,0.0,0.0,1912.9,58.9,0.3,81.6,73.9,2401,104.1,45,0.3,11513,54.2,8.8,45,11.0,98.9,19.4,104.3,0.0,14.0,57,0.0,0.0,55.8,14.0,82.5,10.1,0.2,2312.7,0,0.0,0.0,44,0.2,3.915,26.645,2215.4,1097.3,48.2,45,13.4,26.8,1176,8.562,0.0,0.0,55,55,40.9,11.0,62.3,28.2,67.2,0.684,2282.3,39,61.7,0.0,0.0,52.4,1296.8,64.1,17.7,11.5,70.1,45,45,1.2,57.8,114.4,0.567,0.0,45,0.0,10.5,100.5,42.0,64.3,0.0,56,4.375,0.6,13.0,65.5,55,0.0,0.8,35,0.2,46,1441.9,1396.6,22.2,10.2,0.0,0.686,9.1,16.216,7.0,0,71.3,107.6,12.2,2460.2,1294.3,21.6.2026,0.684,45,0.0,0.0,622,57.7,69.5,0.0,103.1,42.5,13.0,0.0,0.0,64.3,0.677,698.3,45,50.6,0.042,56.6,350.0,2.4,0,0.646,1097.3,0.0,0.0,100.7,1097.3,0.0,0,0.0,0.66,2639.0,0.664,0.684,0,11.0,11.0,2484.7,100.5,2570.9,0.687,2294.2,1396.6,65.1,73.9
41,0.1,42.0,5493,20:32:45.122,0.0,0.0,0.0,3.333,1097.3,3.4,49.2,42,0.008,0.2,56,0.0,0.0,1.1,1134.7,26.7,40.2,9.4,0.0,17.8,44,57,44,0.0,45,0.0,35,4.48,105.9,0,13.9,9695,0.3,44,0.0,71.0,1.4,96.7,0.0,1097.3,0.0,56,0.66,0.0,0.0,0.3,56,0.0,0.0,0.0,3.1,0.0,0.5,0.7,18.8,2402,2.7,44,1.3,11512,54.2,8.8,45,11.0,0.0,49.0,9.7,0.0,13.0,59,0.0,2.3,0.0,12.0,0.0,0.0,0.2,0.4,0,0.0,0.0,44,0.2,3.052,0.907,40.3,1097.3,2.5,44,0.0,99.6,1176,1.718,0.0,0.0,58,56,97.3,11.0,1.3,95.4,20.1,0.683,7.7,39,2.3,0.0,0.0,0.0,1097.3,0.0,98.6,15.9,0.0,44,45,1.8,1.4,4.5,0.141,0.0,44,0.0,9.2,1.8,42.0,4.3,0.0,56,3.75,8.1,11.0,3.6,56,0.0,1.2,35,0.3,45,26.2,1296.8,57.3,71.0,0.0,0.691,0.0,4.403,4.0,0,18.8,1.0,11.4,0.4,0.5,21.6.2026,0.685,43,0.0,0.0,622,4.5,69.5,0.0,0.0,0.0,11.0,0.0,0.0,4.3,0.68,399.0,45,0.8,0.004,99.9,350.0,0.0,0,0.643,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.691,237.6,0.66,0.683,0,11.0,11.0,0.6,1.8,25.6,0.688,43.2,1197.1,3.6,9.6
41,0.0,42.0,5495,20:32:46.121,3.0,0.0,0.0,3.333,1097.3,4.0,5.9,42,0.006,0.9,56,0.2,0.0,2.2,1047.4,56.0,40.2,15.8,0.0,17.4,44,57,44,0.8,45,0.0,35,4.651,219.7,0,0.0,9694,0.0,44,0.0,71.2,3.5,93.3,0.0,897.8,0.0,56,0.681,0.0,0.0,1.5,56,0.0,0.0,0.072,15.6,0.0,0.2,0.6,20.6,2400,0.3,44,3.4,11513,54.2,8.8,45,11.0,0.0,49.3,10.6,0.0,10.0,59,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.4,0,0.0,2.4,42,0.2,3.0,1.136,52.4,1097.3,5.8,44,0.0,98.5,1176,1.734,0.0,0.0,58,56,93.9,11.0,0.2,99.4,20.9,0.696,8.0,39,2.8,0.0,0.0,0.0,997.6,0.0,99.4,3.3,0.1,44,45,0.7,5.8,9.1,0.143,0.0,44,0.0,7.9,2.3,36.0,3.9,0.0,58,3.125,10.4,10.0,0.0,56,0.0,0.5,35,0.1,45,64.1,997.6,56.3,74.7,0.0,0.686,3.2,4.53,4.0,0,20.6,0.1,10.5,0.4,0.5,21.6.2026,0.69,43,0.0,0.0,622,0.5,69.5,0.0,0.0,0.0,9.0,0.0,0.0,3.9,0.685,399.0,45,0.8,0.0,99.9,300.0,0.0,0,0.643,1097.3,0.0,0.0,0.0,1197.1,0.0,0,0.0,0.675,256.1,0.68,0.686,0,12.0,11.0,0.4,2.3,2.4,0.683,60.8,997.6,0.0,17.1
40,0.0,42.0,5495,20:32:47.107,1.3,0.0,0.0,3.333,1097.3,3.0,46.5,42,0.002,0.2,56,0.2,0.0,0.7,1047.4,18.7,40.2,8.6,0.0,51.5,44,57,44,0.9,45,0.0,35,3.953,127.0,0,8.8,9695,0.4,43,0.0,82.6,4.6,98.9,0.0,997.6,0.0,57,0.65,0.1,0.0,0.3,56,0.0,0.0,0.065,3.5,0.0,0.3,0.6,13.8,2400,2.6,44,6.9,11512,54.2,8.8,45,11.0,0.0,48.7,7.2,0.0,11.0,60,0.0,7.7,0.0,10.0,0.2,0.0,0.0,0.4,0,0.0,1.9,41,0.2,2.592,0.935,38.5,1097.3,7.4,45,0.0,99.7,1176,1.532,0.0,0.0,58,56,92.3,11.0,0.1,95.9,14.2,0.684,7.2,40,0.9,0.0,0.0,0.6,897.8,0.4,99.8,7.0,0.6,44,44,1.2,8.1,5.2,0.106,0.0,44,0.0,4.4,1.8,36.0,4.0,0.0,59,6.875,24.5,9.0,0.4,56,0.0,0.9,35,0.2,45,80.9,1097.3,28.6,80.0,0.0,0.689,0.0,5.433,4.0,0,13.8,0.1,10.5,0.4,3.6,21.6.2026,0.69,43,0.0,0.0,622,3.9,69.5,0.0,0.0,0.2,10.0,0.0,0.0,4.0,0.673,399.0,45,0.7,0.002,99.7,300.0,0.0,0,0.636,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.65,171.5,0.66,0.685,0,11.0,11.0,0.4,1.8,1.4,0.676,41.1,997.6,4.3,8.7
